name	source	layer	lat	lon	country	postalcode
GB51	geonamesandpostcodeinfo	address	55.9635	-3.538	GB	51
GB52	geonamesandpostcodeinfo	address	55.224	-2.9763	GB	52
GB88	geonamesandpostcodeinfo	address	53.226	-1.7844	GB	88
GB92	geonamesandpostcodeinfo	address	53.273	-3.8169	GB	92
GB53	geonamesandpostcodeinfo	address	55.0264	-3.4392	GB	53
GB54	geonamesandpostcodeinfo	address	55.2658	-3.3432	GB	54
GB74	geonamesandpostcodeinfo	address	53.9175	-3.196	GB	74
GB87	geonamesandpostcodeinfo	address	52.6275	-1.1329	GB	87
GB91	geonamesandpostcodeinfo	address	53.2468	-2.2099	GB	91
GB93	geonamesandpostcodeinfo	address	53.3204	-4.5171	GB	93
GB82	geonamesandpostcodeinfo	address	54.4732	-5.1669	GB	82
GB83	geonamesandpostcodeinfo	address	55.394	-4.3403	GB	83
GB85	geonamesandpostcodeinfo	address	54.937	-1.5815	GB	85
GB57	geonamesandpostcodeinfo	address	53.5396	-4.5055	GB	57
GB58	geonamesandpostcodeinfo	address	53.9035	-4.4546	GB	58
GB84	geonamesandpostcodeinfo	address	56.0631	-4.7859	GB	84
GB59	geonamesandpostcodeinfo	address	53.2356	-4.16	GB	59
GF97	geonamesandpostcodeinfo	address	4.9162	-52.6263	GF	97
GG1	geonamesandpostcodeinfo	address	49.45	-2.6	GG	1
GG10	geonamesandpostcodeinfo	address	49.71	-2.2	GG	10
GG2	geonamesandpostcodeinfo	address	49.45	-2.6	GG	2
GG3	geonamesandpostcodeinfo	address	49.45	-2.6	GG	3
GG4	geonamesandpostcodeinfo	address	49.45	-2.6	GG	4
GG5	geonamesandpostcodeinfo	address	49.45	-2.6	GG	5
GG9	geonamesandpostcodeinfo	address	49.71	-2.2	GG	9
GL24	geonamesandpostcodeinfo	address	90.0	0.0	GL	24
GL39	geonamesandpostcodeinfo	address	67.4063	-47.4243	GL	39
GP97	geonamesandpostcodeinfo	address	16.191	-61.5594	GP	97
GT16	geonamesandpostcodeinfo	address	15.4735	-90.056	GT	16
GT15	geonamesandpostcodeinfo	address	15.0516	-90.4148	GT	15
GT04	geonamesandpostcodeinfo	address	14.6723	-90.9101	GT	04
GT20	geonamesandpostcodeinfo	address	14.6948	-89.4834	GT	20
GT05	geonamesandpostcodeinfo	address	14.3112	-90.9221	GT	05
GT01	geonamesandpostcodeinfo	address	14.629	-90.5218	GT	01
GT02	geonamesandpostcodeinfo	address	14.8515	-90.1145	GT	02
GT13	geonamesandpostcodeinfo	address	15.5279	-91.653	GT	13
GT18	geonamesandpostcodeinfo	address	15.5667	-88.9233	GT	18
GT21	geonamesandpostcodeinfo	address	14.583	-89.8896	GT	21
GT22	geonamesandpostcodeinfo	address	14.2244	-89.9219	GT	22
GT17	geonamesandpostcodeinfo	address	16.7663	-89.8155	GT	17
GT09	geonamesandpostcodeinfo	address	14.8502	-91.6208	GT	09
GT14	geonamesandpostcodeinfo	address	15.1986	-90.9345	GT	14
GT11	geonamesandpostcodeinfo	address	14.529	-91.7284	GT	11
GT03	geonamesandpostcodeinfo	address	14.5728	-90.7305	GT	03
GT12	geonamesandpostcodeinfo	address	14.9726	-91.8772	GT	12
GT06	geonamesandpostcodeinfo	address	14.2565	-90.3257	GT	06
GT07	geonamesandpostcodeinfo	address	14.7568	-91.2261	GT	07
GT10	geonamesandpostcodeinfo	address	14.467	-91.378	GT	10
GT08	geonamesandpostcodeinfo	address	14.9962	-91.3953	GT	08
GT19	geonamesandpostcodeinfo	address	14.9636	-89.6023	GT	19
GU96	geonamesandpostcodeinfo	address	13.4306	144.7707	GU	96
HR10	geonamesandpostcodeinfo	address	45.7823	16.004	HR	10
HR20	geonamesandpostcodeinfo	address	42.8227	17.727	HR	20
HR21	geonamesandpostcodeinfo	address	43.4882	16.6676	HR	21
HR22	geonamesandpostcodeinfo	address	43.8346	16.0398	HR	22
HR23	geonamesandpostcodeinfo	address	44.1548	15.494	HR	23
HR31	geonamesandpostcodeinfo	address	45.5532	18.391	HR	31
HR32	geonamesandpostcodeinfo	address	45.2263	18.885	HR	32
HR33	geonamesandpostcodeinfo	address	45.7166	17.6559	HR	33
HR34	geonamesandpostcodeinfo	address	45.3944	17.6032	HR	34
HR35	geonamesandpostcodeinfo	address	45.2177	17.7227	HR	35
HR40	geonamesandpostcodeinfo	address	46.3917	16.4459	HR	40
HR42	geonamesandpostcodeinfo	address	46.2369	16.2856	HR	42
HR43	geonamesandpostcodeinfo	address	45.7509	16.9541	HR	43
HR44	geonamesandpostcodeinfo	address	45.3568	16.401	HR	44
HR47	geonamesandpostcodeinfo	address	45.3572	15.4995	HR	47
HR48	geonamesandpostcodeinfo	address	46.0793	16.6665	HR	48
HR49	geonamesandpostcodeinfo	address	46.0949	15.9229	HR	49
HR51	geonamesandpostcodeinfo	address	45.2262	14.7411	HR	51
HR52	geonamesandpostcodeinfo	address	45.219	13.8859	HR	52
HR53	geonamesandpostcodeinfo	address	44.6909	15.4194	HR	53
HU71	geonamesandpostcodeinfo	address	46.3602	18.6067	HU	71
HU73	geonamesandpostcodeinfo	address	46.2644	18.2075	HU	73
HU76	geonamesandpostcodeinfo	address	46.0956	18.1885	HU	76
HU77	geonamesandpostcodeinfo	address	45.9966	18.4997	HU	77
HU78	geonamesandpostcodeinfo	address	45.8689	18.1554	HU	78
HU79	geonamesandpostcodeinfo	address	45.9995	17.8152	HU	79
HU55	geonamesandpostcodeinfo	address	46.9532	21.0218	HU	55
HU56	geonamesandpostcodeinfo	address	46.6766	21.0314	HU	56
HU57	geonamesandpostcodeinfo	address	46.6277	21.2875	HU	57
HU58	geonamesandpostcodeinfo	address	46.3583	20.9792	HU	58
HU59	geonamesandpostcodeinfo	address	46.5524	20.7119	HU	59
HU60	geonamesandpostcodeinfo	address	46.9047	19.5527	HU	60
HU61	geonamesandpostcodeinfo	address	46.601	19.7889	HU	61
HU62	geonamesandpostcodeinfo	address	46.6093	19.3247	HU	62
HU63	geonamesandpostcodeinfo	address	46.544	19.0128	HU	63
HU64	geonamesandpostcodeinfo	address	46.2339	19.3631	HU	64
HU65	geonamesandpostcodeinfo	address	46.0777	18.9576	HU	65
HU10	geonamesandpostcodeinfo	address	47.505	19.0701	HU	10
HU11	geonamesandpostcodeinfo	address	47.4988	19.0739	HU	11
HU12	geonamesandpostcodeinfo	address	47.4996	19.0843	HU	12
HU15	geonamesandpostcodeinfo	address	47.5	19.0833	HU	15
HU34	geonamesandpostcodeinfo	address	47.8515	20.7134	HU	34
HU35	geonamesandpostcodeinfo	address	47.9805	20.9352	HU	35
HU36	geonamesandpostcodeinfo	address	48.2087	20.3647	HU	36
HU37	geonamesandpostcodeinfo	address	48.3406	20.7107	HU	37
HU38	geonamesandpostcodeinfo	address	48.3824	21.0977	HU	38
HU39	geonamesandpostcodeinfo	address	48.2929	21.5189	HU	39
HU66	geonamesandpostcodeinfo	address	46.6252	20.2695	HU	66
HU67	geonamesandpostcodeinfo	address	46.3072	20.0241	HU	67
HU68	geonamesandpostcodeinfo	address	46.4306	20.3666	HU	68
HU69	geonamesandpostcodeinfo	address	46.2598	20.6068	HU	69
HU20	geonamesandpostcodeinfo	address	47.5731	18.8868	HU	20
HU24	geonamesandpostcodeinfo	address	47.1294	18.8041	HU	24
HU70	geonamesandpostcodeinfo	address	46.6764	18.547	HU	70
HU80	geonamesandpostcodeinfo	address	47.3056	18.3765	HU	80
HU81	geonamesandpostcodeinfo	address	47.0601	18.2531	HU	81
HU85	geonamesandpostcodeinfo	address	47.3396	17.5019	HU	85
HU90	geonamesandpostcodeinfo	address	47.6076	17.7818	HU	90
HU91	geonamesandpostcodeinfo	address	47.6493	17.449	HU	91
HU92	geonamesandpostcodeinfo	address	47.8845	17.2764	HU	92
HU93	geonamesandpostcodeinfo	address	47.5185	17.1265	HU	93
HU94	geonamesandpostcodeinfo	address	47.5862	16.7408	HU	94
HU40	geonamesandpostcodeinfo	address	47.767	21.2407	HU	40
HU41	geonamesandpostcodeinfo	address	47.2019	21.489	HU	41
HU42	geonamesandpostcodeinfo	address	47.6246	21.6341	HU	42
HU30	geonamesandpostcodeinfo	address	47.8472	19.6824	HU	30
HU32	geonamesandpostcodeinfo	address	47.8396	20.0413	HU	32
HU33	geonamesandpostcodeinfo	address	47.8234	20.3563	HU	33
HU50	geonamesandpostcodeinfo	address	47.2006	20.2407	HU	50
HU51	geonamesandpostcodeinfo	address	47.5032	20.0005	HU	51
HU52	geonamesandpostcodeinfo	address	47.3352	20.4908	HU	52
HU53	geonamesandpostcodeinfo	address	47.4342	20.7766	HU	53
HU54	geonamesandpostcodeinfo	address	46.9465	20.3435	HU	54
HU25	geonamesandpostcodeinfo	address	47.7169	18.6418	HU	25
HU28	geonamesandpostcodeinfo	address	47.5471	18.2583	HU	28
HU29	geonamesandpostcodeinfo	address	47.6621	18.095	HU	29
HU21	geonamesandpostcodeinfo	address	47.6437	19.3463	HU	21
HU26	geonamesandpostcodeinfo	address	47.9277	19.1897	HU	26
HU31	geonamesandpostcodeinfo	address	48.0938	19.7513	HU	31
HU22	geonamesandpostcodeinfo	address	47.4026	19.4953	HU	22
HU23	geonamesandpostcodeinfo	address	47.2307	19.1435	HU	23
HU27	geonamesandpostcodeinfo	address	47.2104	19.7755	HU	27
HU72	geonamesandpostcodeinfo	address	46.4685	18.0493	HU	72
HU74	geonamesandpostcodeinfo	address	46.3961	17.7918	HU	74
HU75	geonamesandpostcodeinfo	address	46.195	17.4676	HU	75
HU86	geonamesandpostcodeinfo	address	46.7443	17.8422	HU	86
HU87	geonamesandpostcodeinfo	address	46.6289	17.1654	HU	87
HU88	geonamesandpostcodeinfo	address	46.4508	16.8644	HU	88
HU43	geonamesandpostcodeinfo	address	47.8353	22.1659	HU	43
HU44	geonamesandpostcodeinfo	address	48.0759	21.6558	HU	44
HU45	geonamesandpostcodeinfo	address	48.0645	22.0114	HU	45
HU46	geonamesandpostcodeinfo	address	48.2852	22.1886	HU	46
HU47	geonamesandpostcodeinfo	address	47.9061	22.5641	HU	47
HU48	geonamesandpostcodeinfo	address	48.1467	22.3381	HU	48
HU49	geonamesandpostcodeinfo	address	48.0335	22.6528	HU	49
HU95	geonamesandpostcodeinfo	address	47.2392	17.1525	HU	95
HU96	geonamesandpostcodeinfo	address	47.295	16.9156	HU	96
HU97	geonamesandpostcodeinfo	address	47.2386	16.65	HU	97
HU98	geonamesandpostcodeinfo	address	47.0104	16.853	HU	98
HU99	geonamesandpostcodeinfo	address	46.9258	16.4732	HU	99
HU82	geonamesandpostcodeinfo	address	46.9327	17.7094	HU	82
HU83	geonamesandpostcodeinfo	address	46.8877	17.2501	HU	83
HU84	geonamesandpostcodeinfo	address	47.1896	17.567	HU	84
HU89	geonamesandpostcodeinfo	address	46.7714	16.7273	HU	89
IE41	geonamesandpostcodeinfo	address	53.3828	-7.3863	IE	41
IE42	geonamesandpostcodeinfo	address	52.9899	-7.7938	IE	42
IE45	geonamesandpostcodeinfo	address	53.1571	-7.4377	IE	45
IE63	geonamesandpostcodeinfo	address	53.1408	-6.0631	IE	63
IE67	geonamesandpostcodeinfo	address	52.9002	-6.8452	IE	67
IE75	geonamesandpostcodeinfo	address	52.9	-8.0916	IE	75
IE81	geonamesandpostcodeinfo	address	52.7614	-7.9928	IE	81
IE82	geonamesandpostcodeinfo	address	53.7264	-6.8792	IE	82
IE83	geonamesandpostcodeinfo	address	53.4142	-6.8323	IE	83
IE84	geonamesandpostcodeinfo	address	53.5116	-6.3982	IE	84
IE85	geonamesandpostcodeinfo	address	52.5678	-7.7053	IE	85
IE86	geonamesandpostcodeinfo	address	53.4	-6.4667	IE	86
IE91	geonamesandpostcodeinfo	address	53.272	-7.5382	IE	91
IE92	geonamesandpostcodeinfo	address	53.6464	-7.9279	IE	92
IE94	geonamesandpostcodeinfo	address	53.4813	-7.6939	IE	94
IE96	geonamesandpostcodeinfo	address	53.294	-6.1359	IE	96
IE98	geonamesandpostcodeinfo	address	53.2028	-6.0983	IE	98
IE15	geonamesandpostcodeinfo	address	53.1926	-7.5638	IE	15
IE01	geonamesandpostcodeinfo	address	53.354	-6.2545	IE	01
IE02	geonamesandpostcodeinfo	address	53.34	-6.2543	IE	02
IE03	geonamesandpostcodeinfo	address	53.3645	-6.2378	IE	03
IE04	geonamesandpostcodeinfo	address	53.3334	-6.2335	IE	04
IE05	geonamesandpostcodeinfo	address	53.3842	-6.1921	IE	05
IE06	geonamesandpostcodeinfo	address	53.3088	-6.2631	IE	06
IE07	geonamesandpostcodeinfo	address	53.3615	-6.2918	IE	07
IE08	geonamesandpostcodeinfo	address	53.3346	-6.2733	IE	08
IE09	geonamesandpostcodeinfo	address	53.3818	-6.2465	IE	09
IE10	geonamesandpostcodeinfo	address	53.3409	-6.3545	IE	10
IE11	geonamesandpostcodeinfo	address	53.3899	-6.293	IE	11
IE12	geonamesandpostcodeinfo	address	53.0102	-7.8056	IE	12
IE13	geonamesandpostcodeinfo	address	53.3946	-6.1495	IE	13
IE14	geonamesandpostcodeinfo	address	53.1499	-7.0843	IE	14
IE16	geonamesandpostcodeinfo	address	53.7072	-6.6805	IE	16
IE17	geonamesandpostcodeinfo	address	52.5541	-7.3682	IE	17
IE18	geonamesandpostcodeinfo	address	53.7484	-6.572	IE	18
IE20	geonamesandpostcodeinfo	address	53.3518	-6.3693	IE	20
IE22	geonamesandpostcodeinfo	address	53.3275	-6.4006	IE	22
IE24	geonamesandpostcodeinfo	address	52.5712	-7.3353	IE	24
IE6W	geonamesandpostcodeinfo	address	53.3087	-6.3012	IE	6W
IE21	geonamesandpostcodeinfo	address	52.526	-7.1471	IE	21
IE25	geonamesandpostcodeinfo	address	52.3686	-7.4529	IE	25
IE32	geonamesandpostcodeinfo	address	52.7449	-7.432	IE	32
IE34	geonamesandpostcodeinfo	address	52.7164	-7.3494	IE	34
IE53	geonamesandpostcodeinfo	address	53.1393	-8.0106	IE	53
IE23	geonamesandpostcodeinfo	address	53.0528	-8.3639	IE	23
IE26	geonamesandpostcodeinfo	address	54.1167	-9.1667	IE	26
IE28	geonamesandpostcodeinfo	address	53.8	-9.5167	IE	28
IE31	geonamesandpostcodeinfo	address	52.6543	-9.1005	IE	31
IE35	geonamesandpostcodeinfo	address	52.9437	-7.8226	IE	35
IE52	geonamesandpostcodeinfo	address	53.9667	-8.3	IE	52
IE56	geonamesandpostcodeinfo	address	53.0232	-7.6959	IE	56
IE93	geonamesandpostcodeinfo	address	53.1853	-7.9977	IE	93
IE54	geonamesandpostcodeinfo	address	53.5167	-8.85	IE	54
IE62	geonamesandpostcodeinfo	address	53.1969	-8.5669	IE	62
IE65	geonamesandpostcodeinfo	address	53.2964	-8.7431	IE	65
IE71	geonamesandpostcodeinfo	address	53.4891	-10.0191	IE	71
IE36	geonamesandpostcodeinfo	address	52.7004	-7.0025	IE	36
IE78	geonamesandpostcodeinfo	address	53.3574	-6.4486	IE	78
IE37	geonamesandpostcodeinfo	address	53.4228	-7.9372	IE	37
IE39	geonamesandpostcodeinfo	address	53.7254	-7.7982	IE	39
IE43	geonamesandpostcodeinfo	address	51.8117	-8.3986	IE	43
IE47	geonamesandpostcodeinfo	address	51.7167	-9.1167	IE	47
IE51	geonamesandpostcodeinfo	address	52.6447	-7.7738	IE	51
IE61	geonamesandpostcodeinfo	address	52.1358	-8.2758	IE	61
IE72	geonamesandpostcodeinfo	address	51.7469	-8.7425	IE	72
IE95	geonamesandpostcodeinfo	address	52.7548	-8.3253	IE	95
IM1	geonamesandpostcodeinfo	address	54.1508	-4.4826	IM	1
IM3	geonamesandpostcodeinfo	address	54.173	-4.447	IM	3
IM4	geonamesandpostcodeinfo	address	54.1929	-4.4832	IM	4
IM5	geonamesandpostcodeinfo	address	54.1694	-4.7276	IM	5
IM6	geonamesandpostcodeinfo	address	54.2801	-4.5858	IM	6
IM7	geonamesandpostcodeinfo	address	54.3764	-4.432	IM	7
IM8	geonamesandpostcodeinfo	address	54.2948	-4.3895	IM	8
IM9	geonamesandpostcodeinfo	address	54.0951	-4.6929	IM	9
IM2	geonamesandpostcodeinfo	address	54.15	-4.4833	IM	2
IN74	geonamesandpostcodeinfo	address	22.7076	88.4805	IN	74
IN53	geonamesandpostcodeinfo	address	17.6276	82.5371	IN	53
IN52	geonamesandpostcodeinfo	address	15.7257	80.0956	IN	52
IN51	geonamesandpostcodeinfo	address	14.4363	78.3589	IN	51
IN50	geonamesandpostcodeinfo	address	17.7728	78.9331	IN	50
IN78	geonamesandpostcodeinfo	address	26.344	92.6649	IN	78
IN14	geonamesandpostcodeinfo	address	31.1479	75.6489	IN	14
IN16	geonamesandpostcodeinfo	address	30.7546	76.737	IN	16
IN39	geonamesandpostcodeinfo	address	21.8204	73.2172	IN	39
IN11	geonamesandpostcodeinfo	address	28.6391	77.1705	IN	11
IN37	geonamesandpostcodeinfo	address	23.2299	69.7241	IN	37
IN38	geonamesandpostcodeinfo	address	23.2925	72.8728	IN	38
IN36	geonamesandpostcodeinfo	address	22.1157	71.1072	IN	36
IN13	geonamesandpostcodeinfo	address	29.777	76.8338	IN	13
IN12	geonamesandpostcodeinfo	address	28.8743	76.2386	IN	12
IN17	geonamesandpostcodeinfo	address	31.6451	76.8227	IN	17
IN19	geonamesandpostcodeinfo	address	34.0687	74.9811	IN	19
IN18	geonamesandpostcodeinfo	address	33.0048	74.946	IN	18
IN67	geonamesandpostcodeinfo	address	11.4052	75.9169	IN	67
IN68	geonamesandpostcodeinfo	address	9.8595	76.525	IN	68
IN69	geonamesandpostcodeinfo	address	8.8679	76.7966	IN	69
IN42	geonamesandpostcodeinfo	address	20.492	74.7103	IN	42
IN44	geonamesandpostcodeinfo	address	20.6436	78.3371	IN	44
IN43	geonamesandpostcodeinfo	address	19.4553	76.6378	IN	43
IN40	geonamesandpostcodeinfo	address	18.2121	73.491	IN	40
IN41	geonamesandpostcodeinfo	address	18.2057	74.9381	IN	41
IN79	geonamesandpostcodeinfo	address	24.897	92.9043	IN	79
IN59	geonamesandpostcodeinfo	address	15.9021	75.0225	IN	59
IN58	geonamesandpostcodeinfo	address	15.9196	76.0576	IN	58
IN57	geonamesandpostcodeinfo	address	13.2027	76.0411	IN	57
IN56	geonamesandpostcodeinfo	address	13.161	77.664	IN	56
IN76	geonamesandpostcodeinfo	address	20.1751	83.7175	IN	76
IN77	geonamesandpostcodeinfo	address	21.8985	84.4481	IN	77
IN75	geonamesandpostcodeinfo	address	20.9157	85.5382	IN	75
IN60	geonamesandpostcodeinfo	address	12.1154	79.574	IN	60
IN15	geonamesandpostcodeinfo	address	30.3269	74.7595	IN	15
IN33	geonamesandpostcodeinfo	address	28.2127	74.8255	IN	33
IN34	geonamesandpostcodeinfo	address	26.3042	73.0028	IN	34
IN30	geonamesandpostcodeinfo	address	26.4458	75.1474	IN	30
IN32	geonamesandpostcodeinfo	address	25.7857	76.3502	IN	32
IN31	geonamesandpostcodeinfo	address	24.8137	74.2584	IN	31
IN63	geonamesandpostcodeinfo	address	11.7918	78.4165	IN	63
IN62	geonamesandpostcodeinfo	address	9.815	78.1521	IN	62
IN64	geonamesandpostcodeinfo	address	11.0033	77.0488	IN	64
IN61	geonamesandpostcodeinfo	address	10.7179	79.3311	IN	61
IN73	geonamesandpostcodeinfo	address	25.4648	88.3116	IN	73
IN71	geonamesandpostcodeinfo	address	23.2736	87.9963	IN	71
IN70	geonamesandpostcodeinfo	address	22.6448	88.3419	IN	70
IN72	geonamesandpostcodeinfo	address	22.9134	87.4869	IN	72
IN84	geonamesandpostcodeinfo	address	26.1248	85.3398	IN	84
IN85	geonamesandpostcodeinfo	address	25.7931	86.9373	IN	85
IN81	geonamesandpostcodeinfo	address	24.7903	86.6944	IN	81
IN80	geonamesandpostcodeinfo	address	25.2867	84.9495	IN	80
IN82	geonamesandpostcodeinfo	address	24.3689	84.9327	IN	82
IN47	geonamesandpostcodeinfo	address	25.1935	78.5259	IN	47
IN48	geonamesandpostcodeinfo	address	23.4023	80.4379	IN	48
IN46	geonamesandpostcodeinfo	address	23.1038	77.5887	IN	46
IN45	geonamesandpostcodeinfo	address	22.8399	75.7124	IN	45
IN24	geonamesandpostcodeinfo	address	29.1344	78.8601	IN	24
IN25	geonamesandpostcodeinfo	address	29.1219	77.6688	IN	25
IN20	geonamesandpostcodeinfo	address	27.3485	79.0718	IN	20
IN28	geonamesandpostcodeinfo	address	26.5158	78.5272	IN	28
IN26	geonamesandpostcodeinfo	address	28.7432	80.1575	IN	26
IN27	geonamesandpostcodeinfo	address	26.7182	82.9189	IN	27
IN22	geonamesandpostcodeinfo	address	26.2252	82.0935	IN	22
IN21	geonamesandpostcodeinfo	address	25.5563	81.0002	IN	21
IN23	geonamesandpostcodeinfo	address	25.4495	82.7736	IN	23
IN49	geonamesandpostcodeinfo	address	21.3811	82.131	IN	49
IN83	geonamesandpostcodeinfo	address	23.0442	85.3872	IN	83
IS10	geonamesandpostcodeinfo	address	64.1348	-21.8973	IS	10
IS11	geonamesandpostcodeinfo	address	64.1471	-21.8032	IS	11
IS12	geonamesandpostcodeinfo	address	64.1363	-21.8984	IS	12
IS13	geonamesandpostcodeinfo	address	64.1264	-21.7976	IS	13
IS15	geonamesandpostcodeinfo	address	64.1256	-21.8061	IS	15
IS17	geonamesandpostcodeinfo	address	64.1511	-21.9875	IS	17
IS19	geonamesandpostcodeinfo	address	63.9816	-22.3847	IS	19
IS20	geonamesandpostcodeinfo	address	64.0948	-21.8498	IS	20
IS21	geonamesandpostcodeinfo	address	64.0905	-21.9232	IS	21
IS22	geonamesandpostcodeinfo	address	64.0745	-21.97	IS	22
IS23	geonamesandpostcodeinfo	address	63.9811	-22.5464	IS	23
IS24	geonamesandpostcodeinfo	address	63.9387	-22.5707	IS	24
IS25	geonamesandpostcodeinfo	address	64.0699	-22.6511	IS	25
IS26	geonamesandpostcodeinfo	address	63.9739	-22.5208	IS	26
IS27	geonamesandpostcodeinfo	address	64.2566	-21.7556	IS	27
IS30	geonamesandpostcodeinfo	address	64.3248	-22.0626	IS	30
IS31	geonamesandpostcodeinfo	address	64.5383	-21.9206	IS	31
IS32	geonamesandpostcodeinfo	address	64.6644	-21.2915	IS	32
IS34	geonamesandpostcodeinfo	address	65.2257	-22.8238	IS	34
IS35	geonamesandpostcodeinfo	address	64.9043	-23.5605	IS	35
IS36	geonamesandpostcodeinfo	address	64.9176	-23.8856	IS	36
IS37	geonamesandpostcodeinfo	address	65.1094	-21.7639	IS	37
IS38	geonamesandpostcodeinfo	address	65.4461	-22.19	IS	38
IS40	geonamesandpostcodeinfo	address	66.0747	-23.135	IS	40
IS41	geonamesandpostcodeinfo	address	66.1352	-23.1849	IS	41
IS42	geonamesandpostcodeinfo	address	66.0447	-23.2507	IS	42
IS43	geonamesandpostcodeinfo	address	66.1304	-23.528	IS	43
IS45	geonamesandpostcodeinfo	address	65.5978	-23.996	IS	45
IS46	geonamesandpostcodeinfo	address	65.6559	-23.7123	IS	46
IS47	geonamesandpostcodeinfo	address	65.879	-23.4929	IS	47
IS50	geonamesandpostcodeinfo	address	65.7681	-21.864	IS	50
IS51	geonamesandpostcodeinfo	address	65.7077	-21.6706	IS	51
IS52	geonamesandpostcodeinfo	address	65.8486	-21.489	IS	52
IS53	geonamesandpostcodeinfo	address	65.3971	-20.9435	IS	53
IS54	geonamesandpostcodeinfo	address	65.7139	-20.288	IS	54
IS55	geonamesandpostcodeinfo	address	65.7461	-19.6394	IS	55
IS56	geonamesandpostcodeinfo	address	65.7835	-19.4242	IS	56
IS57	geonamesandpostcodeinfo	address	66.0514	-19.0166	IS	57
IS58	geonamesandpostcodeinfo	address	66.152	-18.9081	IS	58
IS60	geonamesandpostcodeinfo	address	65.6893	-18.1074	IS	60
IS61	geonamesandpostcodeinfo	address	66.2452	-18.0942	IS	61
IS62	geonamesandpostcodeinfo	address	66.0025	-18.5671	IS	62
IS63	geonamesandpostcodeinfo	address	65.9784	-18.3778	IS	63
IS64	geonamesandpostcodeinfo	address	65.923	-17.4051	IS	64
IS65	geonamesandpostcodeinfo	address	65.7215	-17.3606	IS	65
IS66	geonamesandpostcodeinfo	address	65.6207	-16.9823	IS	66
IS67	geonamesandpostcodeinfo	address	66.3509	-16.273	IS	67
IS68	geonamesandpostcodeinfo	address	66.1446	-15.1556	IS	68
IS69	geonamesandpostcodeinfo	address	65.7566	-14.8278	IS	69
IS70	geonamesandpostcodeinfo	address	65.2669	-14.3948	IS	70
IS71	geonamesandpostcodeinfo	address	65.2243	-14.0192	IS	71
IS72	geonamesandpostcodeinfo	address	65.5255	-13.8038	IS	72
IS73	geonamesandpostcodeinfo	address	65.0523	-14.1167	IS	73
IS74	geonamesandpostcodeinfo	address	65.1482	-13.6837	IS	74
IS75	geonamesandpostcodeinfo	address	64.8821	-13.9469	IS	75
IS76	geonamesandpostcodeinfo	address	64.7246	-14.1458	IS	76
IS78	geonamesandpostcodeinfo	address	64.1317	-15.7069	IS	78
IS80	geonamesandpostcodeinfo	address	63.9356	-20.9956	IS	80
IS81	geonamesandpostcodeinfo	address	63.9281	-21.2847	IS	81
IS82	geonamesandpostcodeinfo	address	63.8505	-21.1039	IS	82
IS84	geonamesandpostcodeinfo	address	64.176	-20.5282	IS	84
IS85	geonamesandpostcodeinfo	address	63.8348	-20.4008	IS	85
IS86	geonamesandpostcodeinfo	address	63.7507	-20.2245	IS	86
