name	source	postalcode	layer	lat	lon
CAT2M	geonames2d	T2M	postalcode	51.133	-113.856
CAT2N	geonames2d	T2N	postalcode	51.0621	-114.1159
CAT2P	geonames2d	T2P	postalcode	51.0708	-113.6931
CAT2R	geonames2d	T2R	postalcode	51.0412	-114.0762
CAT2S	geonames2d	T2S	postalcode	51.0233	-114.071
CAT2T	geonames2d	T2T	postalcode	51.0242	-114.1004
CAT2V	geonames2d	T2V	postalcode	50.9819	-114.1004
CAT2W	geonames2d	T2W	postalcode	50.9514	-114.3591
CAT2X	geonames2d	T2X	postalcode	50.8837	-114.0326
CAT2Y	geonames2d	T2Y	postalcode	50.9093	-114.1028
CAT2Z	geonames2d	T2Z	postalcode	50.9278	-113.9682
CAT3A	geonames2d	T3A	postalcode	51.1264	-114.1419
CAT3B	geonames2d	T3B	postalcode	51.0915	-114.2073
CAT3C	geonames2d	T3C	postalcode	51.0497	-114.1394
CAT3E	geonames2d	T3E	postalcode	50.9899	-114.1574
CAT3G	geonames2d	T3G	postalcode	51.1387	-114.2015
CAT3H	geonames2d	T3H	postalcode	51.0419	-114.2
CAT3J	geonames2d	T3J	postalcode	51.1188	-113.9471
CAT3K	geonames2d	T3K	postalcode	51.1563	-114.0572
CAT3L	geonames2d	T3L	postalcode	51.1467	-114.3133
CAT3M	geonames2d	T3M	postalcode	50.8796	-113.9555
CAT3N	geonames2d	T3N	postalcode	51.1626	-113.9537
CAT3P	geonames2d	T3P	postalcode	51.2074	-114.1348
CAT3R	geonames2d	T3R	postalcode	51.2021	-114.2453
CAT3S	geonames2d	T3S	postalcode	50.9153	-113.8932
CAT3Z	geonames2d	T3Z	postalcode	51.0691	-114.4727
CAT4A	geonames2d	T4A	postalcode	51.2799	-113.988
CAT4B	geonames2d	T4B	postalcode	51.3082	-114.0398
CAT4C	geonames2d	T4C	postalcode	51.1834	-114.4687
CAT4E	geonames2d	T4E	postalcode	52.2765	-113.7063
CAT4G	geonames2d	T4G	postalcode	52.0269	-113.9507
CAT4H	geonames2d	T4H	postalcode	51.7834	-114.102
CAT4J	geonames2d	T4J	postalcode	52.6768	-113.5815
CAT4L	geonames2d	T4L	postalcode	52.4668	-113.7353
CAT4M	geonames2d	T4M	postalcode	52.3834	-113.7853
CAT4N	geonames2d	T4N	postalcode	52.2316	-113.8358
CAT4P	geonames2d	T4P	postalcode	52.2954	-113.8073
CAT4R	geonames2d	T4R	postalcode	52.2424	-113.7784
CAT4S	geonames2d	T4S	postalcode	52.3168	-114.0853
CAT4T	geonames2d	T4T	postalcode	52.3668	-114.9188
CAT4V	geonames2d	T4V	postalcode	53.0168	-112.8353
CAT4X	geonames2d	T4X	postalcode	53.3501	-113.4187
CAT5A	geonames2d	T5A	postalcode	53.5931	-113.4077
CAT5B	geonames2d	T5B	postalcode	53.7353	-113.3369
CAT5C	geonames2d	T5C	postalcode	53.5996	-113.4549
CAT5E	geonames2d	T5E	postalcode	53.7454	-113.4465
CAT5G	geonames2d	T5G	postalcode	53.5705	-113.5051
CAT5H	geonames2d	T5H	postalcode	53.5514	-113.4916
CAT5J	geonames2d	T5J	postalcode	53.5428	-113.4974
CAT5K	geonames2d	T5K	postalcode	53.5366	-113.5103
CAT5L	geonames2d	T5L	postalcode	53.585	-113.5526
CAT5M	geonames2d	T5M	postalcode	53.563	-113.5662
CAT5N	geonames2d	T5N	postalcode	53.5436	-113.5574
CAT5P	geonames2d	T5P	postalcode	53.5463	-113.5957
CAT5R	geonames2d	T5R	postalcode	53.5181	-113.5797
CAT5S	geonames2d	T5S	postalcode	53.5634	-113.6697
CAT5T	geonames2d	T5T	postalcode	53.5185	-113.6579
CAT5V	geonames2d	T5V	postalcode	53.5848	-113.6224
CAT5W	geonames2d	T5W	postalcode	53.5645	-113.4022
CAT5X	geonames2d	T5X	postalcode	53.6313	-113.5245
CAT5Y	geonames2d	T5Y	postalcode	53.6585	-113.3614
CAT5Z	geonames2d	T5Z	postalcode	53.6365	-113.4673
CAT6A	geonames2d	T6A	postalcode	53.5482	-113.4318
CAT6B	geonames2d	T6B	postalcode	53.5128	-113.4194
CAT6C	geonames2d	T6C	postalcode	53.522	-113.459
CAT6E	geonames2d	T6E	postalcode	53.4914	-113.4802
CAT6G	geonames2d	T6G	postalcode	53.521	-113.5324
CAT6H	geonames2d	T6H	postalcode	53.3753	-113.4585
CAT6J	geonames2d	T6J	postalcode	53.4564	-113.521
CAT6K	geonames2d	T6K	postalcode	53.4609	-113.4519
CAT6L	geonames2d	T6L	postalcode	53.4593	-113.4145
CAT6M	geonames2d	T6M	postalcode	53.4593	-113.6546
CAT6N	geonames2d	T6N	postalcode	53.465	-113.4776
CAT6P	geonames2d	T6P	postalcode	53.5078	-113.3723
CAT6R	geonames2d	T6R	postalcode	53.4567	-113.5801
CAT6S	geonames2d	T6S	postalcode	53.5806	-113.3374
CAT6T	geonames2d	T6T	postalcode	53.4617	-113.371
CAT6V	geonames2d	T6V	postalcode	53.6112	-113.5746
CAT6W	geonames2d	T6W	postalcode	53.4179	-113.5785
CAT6X	geonames2d	T6X	postalcode	53.4154	-113.4178
CAT7A	geonames2d	T7A	postalcode	53.2168	-114.9854
CAT7E	geonames2d	T7E	postalcode	53.5834	-116.4356
CAT7N	geonames2d	T7N	postalcode	54.1334	-114.4021
CAT7P	geonames2d	T7P	postalcode	54.1502	-113.8688
CAT7S	geonames2d	T7S	postalcode	54.1501	-115.6855
CAT7V	geonames2d	T7V	postalcode	53.4001	-117.5857
CAT7X	geonames2d	T7X	postalcode	53.5334	-113.9187
CAT7Y	geonames2d	T7Y	postalcode	53.4184	-113.8097
CAT7Z	geonames2d	T7Z	postalcode	53.5334	-114.0021
CAT8A	geonames2d	T8A	postalcode	53.528	-113.2512
CAT8B	geonames2d	T8B	postalcode	53.4397	-113.2952
CAT8C	geonames2d	T8C	postalcode	53.4391	-113.1903
CAT8E	geonames2d	T8E	postalcode	53.5225	-113.1022
CAT8G	geonames2d	T8G	postalcode	53.5052	-112.9529
CAT8H	geonames2d	T8H	postalcode	53.556	-113.2952
CAT8L	geonames2d	T8L	postalcode	53.7168	-113.2187
CAT8N	geonames2d	T8N	postalcode	53.6334	-113.6353
CAT8R	geonames2d	T8R	postalcode	53.8001	-113.652
CAT8S	geonames2d	T8S	postalcode	56.2501	-117.286
CAT8T	geonames2d	T8T	postalcode	53.6867	-113.7102
CAT8V	geonames2d	T8V	postalcode	55.1808	-118.9103
CAT8W	geonames2d	T8W	postalcode	55.1303	-118.7946
CAT8X	geonames2d	T8X	postalcode	55.1834	-118.7457
CAT9A	geonames2d	T9A	postalcode	52.9668	-113.3687
CAT9C	geonames2d	T9C	postalcode	53.5001	-112.0518
CAT9E	geonames2d	T9E	postalcode	53.2668	-113.552
CAT9G	geonames2d	T9G	postalcode	53.3668	-113.7353
CAT9H	geonames2d	T9H	postalcode	56.664	-111.1357
CAT9J	geonames2d	T9J	postalcode	56.707	-111.3771
CAT9K	geonames2d	T9K	postalcode	56.7538	-111.435
CAT9M	geonames2d	T9M	postalcode	54.4502	-110.2017
CAT9N	geonames2d	T9N	postalcode	54.2668	-110.7351
CAT9S	geonames2d	T9S	postalcode	54.7169	-113.2854
CAT9V	geonames2d	T9V	postalcode	53.2717	-110.0853
CAT9W	geonames2d	T9W	postalcode	52.839	-110.8572
CAT9X	geonames2d	T9X	postalcode	53.3669	-110.8517
CAV5K	geonames2d	V5K	postalcode	49.2807	-123.0397
CAV5L	geonames2d	V5L	postalcode	49.2795	-123.0667
CAV5M	geonames2d	V5M	postalcode	49.26	-123.0398
CAV5N	geonames2d	V5N	postalcode	49.2551	-123.0667
CAV5P	geonames2d	V5P	postalcode	49.222	-123.0683
CAV5R	geonames2d	V5R	postalcode	49.2397	-123.0407
CAV5S	geonames2d	V5S	postalcode	49.2175	-123.038
CAV5T	geonames2d	V5T	postalcode	49.262	-123.0923
CAV5V	geonames2d	V5V	postalcode	49.248	-123.0913
CAV5W	geonames2d	V5W	postalcode	49.2327	-123.0917
CAV5X	geonames2d	V5X	postalcode	49.2156	-123.0979
CAV5Y	geonames2d	V5Y	postalcode	49.2492	-123.1104
CAV5Z	geonames2d	V5Z	postalcode	49.2475	-123.121
CAV6A	geonames2d	V6A	postalcode	49.2779	-123.0908
CAV6B	geonames2d	V6B	postalcode	49.2788	-123.1139
CAV6C	geonames2d	V6C	postalcode	49.2866	-123.1158
CAV6E	geonames2d	V6E	postalcode	49.2833	-123.1298
CAV6G	geonames2d	V6G	postalcode	49.299	-123.1408
CAV6H	geonames2d	V6H	postalcode	49.2559	-123.1322
CAV6J	geonames2d	V6J	postalcode	49.2603	-123.146
CAV6K	geonames2d	V6K	postalcode	49.2646	-123.1648
CAV6L	geonames2d	V6L	postalcode	49.2497	-123.166
CAV6M	geonames2d	V6M	postalcode	49.2344	-123.1451
CAV6N	geonames2d	V6N	postalcode	49.2302	-123.189
CAV6P	geonames2d	V6P	postalcode	49.2151	-123.1396
CAV6R	geonames2d	V6R	postalcode	49.2666	-123.1976
CAV6S	geonames2d	V6S	postalcode	49.2491	-123.2088
CAV6T	geonames2d	V6T	postalcode	49.4635	-122.822
CAV6Z	geonames2d	V6Z	postalcode	49.2767	-123.13
CAV7G	geonames2d	V7G	postalcode	49.3678	-122.9278
CAV7H	geonames2d	V7H	postalcode	49.3551	-122.9802
CAV7J	geonames2d	V7J	postalcode	49.3622	-123.0178
CAV7K	geonames2d	V7K	postalcode	49.3597	-123.0377
CAV7L	geonames2d	V7L	postalcode	49.316	-123.0576
CAV7M	geonames2d	V7M	postalcode	49.3222	-123.0834
CAV7N	geonames2d	V7N	postalcode	49.35	-123.0679
CAV7P	geonames2d	V7P	postalcode	49.322	-123.1149
CAV7R	geonames2d	V7R	postalcode	49.3775	-123.0862
CAV7S	geonames2d	V7S	postalcode	49.3745	-123.1864
CAV7T	geonames2d	V7T	postalcode	49.3322	-123.1417
CAV7V	geonames2d	V7V	postalcode	49.3397	-123.1912
CAV7W	geonames2d	V7W	postalcode	49.3615	-123.2627
CAV7X	geonames2d	V7X	postalcode	49.2935	-123.1162
CAV7Y	geonames2d	V7Y	postalcode	49.2819	-123.119
CAV0A	geonames2d	V0A	postalcode	51.2994	-116.939
CAV0B	geonames2d	V0B	postalcode	49.6775	-115.5636
CAV0C	geonames2d	V0C	postalcode	58.3874	-125.7167
CAV0E	geonames2d	V0E	postalcode	51.505	-119.2034
CAV0G	geonames2d	V0G	postalcode	50.053	-117.4291
CAV0H	geonames2d	V0H	postalcode	49.4089	-119.0054
CAV0J	geonames2d	V0J	postalcode	55.9964	-126.8574
CAV0K	geonames2d	V0K	postalcode	51.4367	-121.6384
CAV0L	geonames2d	V0L	postalcode	52.0993	-123.6526
CAV0M	geonames2d	V0M	postalcode	49.6346	-122.038
CAV0N	geonames2d	V0N	postalcode	51.2944	-126.0745
CAV0P	geonames2d	V0P	postalcode	49.8866	-126.2673
CAV0R	geonames2d	V0R	postalcode	49.027	-124.8461
CAV0S	geonames2d	V0S	postalcode	48.5432	-123.672
CAV0T	geonames2d	V0T	postalcode	52.2338	-126.2134
CAV0V	geonames2d	V0V	postalcode	53.9725	-129.8986
CAV0W	geonames2d	V0W	postalcode	59.6378	-133.5433
CAV0X	geonames2d	V0X	postalcode	49.3688	-120.6569
CAV1A	geonames2d	V1A	postalcode	49.6832	-115.9855
CAV1B	geonames2d	V1B	postalcode	50.084	-118.938
CAV1C	geonames2d	V1C	postalcode	49.4999	-115.7688
CAV1E	geonames2d	V1E	postalcode	50.6998	-119.2691
CAV1G	geonames2d	V1G	postalcode	55.7666	-120.2362
CAV1H	geonames2d	V1H	postalcode	50.2868	-119.4975
CAV1J	geonames2d	V1J	postalcode	56.2499	-120.8529
CAV1K	geonames2d	V1K	postalcode	50.1122	-120.7942
CAV1L	geonames2d	V1L	postalcode	49.4999	-117.2855
CAV1M	geonames2d	V1M	postalcode	49.1661	-122.5792
CAV1N	geonames2d	V1N	postalcode	49.2998	-117.6689
CAV1P	geonames2d	V1P	postalcode	49.8959	-119.1724
CAV1R	geonames2d	V1R	postalcode	49.0998	-117.7022
CAV1S	geonames2d	V1S	postalcode	50.5583	-120.5477
CAV1T	geonames2d	V1T	postalcode	50.2604	-119.2774
CAV1V	geonames2d	V1V	postalcode	49.9497	-119.4339
CAV1W	geonames2d	V1W	postalcode	49.812	-119.5076
CAV1X	geonames2d	V1X	postalcode	50.0528	-119.2858
CAV1Y	geonames2d	V1Y	postalcode	49.8928	-119.4852
CAV1Z	geonames2d	V1Z	postalcode	49.8625	-119.5833
CAV2A	geonames2d	V2A	postalcode	49.4806	-119.5858
CAV2B	geonames2d	V2B	postalcode	50.8869	-120.7357
CAV2C	geonames2d	V2C	postalcode	50.5437	-120.0937
CAV2E	geonames2d	V2E	postalcode	50.6736	-120.4212
CAV2G	geonames2d	V2G	postalcode	52.1415	-122.1445
CAV2H	geonames2d	V2H	postalcode	50.7262	-120.1659
CAV2J	geonames2d	V2J	postalcode	52.9784	-122.4931
CAV2K	geonames2d	V2K	postalcode	54.0508	-122.9221
CAV2L	geonames2d	V2L	postalcode	53.9078	-122.7473
CAV2M	geonames2d	V2M	postalcode	53.9127	-122.8708
CAV2N	geonames2d	V2N	postalcode	53.6408	-122.954
CAV2P	geonames2d	V2P	postalcode	49.1838	-121.9046
CAV2R	geonames2d	V2R	postalcode	49.076	-121.9883
CAV2S	geonames2d	V2S	postalcode	49.0423	-122.2835
CAV2T	geonames2d	V2T	postalcode	49.0384	-122.3485
CAV2V	geonames2d	V2V	postalcode	49.6463	-122.5047
CAV2W	geonames2d	V2W	postalcode	49.2068	-122.4851
CAV2X	geonames2d	V2X	postalcode	49.2196	-122.6164
CAV2Y	geonames2d	V2Y	postalcode	49.1285	-122.6236
CAV2Z	geonames2d	V2Z	postalcode	49.0483	-122.5997
CAV3A	geonames2d	V3A	postalcode	49.0997	-122.6526
CAV3B	geonames2d	V3B	postalcode	49.274	-122.7649
CAV3C	geonames2d	V3C	postalcode	49.2436	-122.7865
CAV3E	geonames2d	V3E	postalcode	49.3167	-122.7384
CAV3G	geonames2d	V3G	postalcode	49.0754	-122.178
CAV3H	geonames2d	V3H	postalcode	49.3231	-122.8626
CAV3J	geonames2d	V3J	postalcode	49.265	-122.8716
CAV3K	geonames2d	V3K	postalcode	49.2366	-122.8521
CAV3L	geonames2d	V3L	postalcode	49.2201	-122.8998
CAV3M	geonames2d	V3M	postalcode	49.1886	-122.9384
CAV3N	geonames2d	V3N	postalcode	49.2275	-122.9301
CAV3R	geonames2d	V3R	postalcode	49.1948	-122.8131
CAV3S	geonames2d	V3S	postalcode	49.0791	-122.7553
CAV3T	geonames2d	V3T	postalcode	49.1894	-122.8454
CAV3V	geonames2d	V3V	postalcode	49.1889	-122.873
CAV3W	geonames2d	V3W	postalcode	49.141	-122.8569
CAV3X	geonames2d	V3X	postalcode	49.1067	-122.8576
CAV3Y	geonames2d	V3Y	postalcode	49.2212	-122.6896
CAV3Z	geonames2d	V3Z	postalcode	49.1064	-122.8251
CAV4A	geonames2d	V4A	postalcode	49.0374	-122.8299
CAV4B	geonames2d	V4B	postalcode	49.0259	-122.8058
CAV4C	geonames2d	V4C	postalcode	49.1551	-122.9124
CAV4E	geonames2d	V4E	postalcode	49.1197	-122.9056
CAV4G	geonames2d	V4G	postalcode	49.1464	-123.0137
CAV4K	geonames2d	V4K	postalcode	49.0986	-123.0318
CAV4L	geonames2d	V4L	postalcode	49.0418	-123.0591
CAV4M	geonames2d	V4M	postalcode	49.0331	-123.0877
CAV4N	geonames2d	V4N	postalcode	49.1707	-122.7326
CAV4P	geonames2d	V4P	postalcode	49.0561	-122.8302
CAV4R	geonames2d	V4R	postalcode	49.2903	-122.5169
CAV4S	geonames2d	V4S	postalcode	49.2528	-122.3574
CAV4T	geonames2d	V4T	postalcode	49.866	-119.7387
CAV4V	geonames2d	V4V	postalcode	50.0221	-119.4054
CAV4W	geonames2d	V4W	postalcode	49.0713	-122.4977
CAV4X	geonames2d	V4X	postalcode	49.0861	-122.4026
CAV4Z	geonames2d	V4Z	postalcode	49.0787	-121.6098
CAV5A	geonames2d	V5A	postalcode	49.264	-122.9369
CAV5B	geonames2d	V5B	postalcode	49.2769	-122.9761
CAV5C	geonames2d	V5C	postalcode	49.274	-123.0074
CAV5E	geonames2d	V5E	postalcode	49.2272	-122.9574
CAV5G	geonames2d	V5G	postalcode	49.2478	-122.9938
CAV5H	geonames2d	V5H	postalcode	49.2302	-122.9952
CAV5J	geonames2d	V5J	postalcode	49.2038	-122.9921
CAV6V	geonames2d	V6V	postalcode	49.1853	-123.0386
CAV6W	geonames2d	V6W	postalcode	49.1534	-123.048
CAV6X	geonames2d	V6X	postalcode	49.1836	-123.1168
CAV6Y	geonames2d	V6Y	postalcode	49.17	-123.1368
CAV7A	geonames2d	V7A	postalcode	49.1205	-123.1171
CAV7B	geonames2d	V7B	postalcode	49.1988	-123.1799
CAV7C	geonames2d	V7C	postalcode	49.1626	-123.1721
CAV7E	geonames2d	V7E	postalcode	49.1323	-123.1705
CAV8A	geonames2d	V8A	postalcode	50.0163	-124.3226
CAV8B	geonames2d	V8B	postalcode	49.7002	-123.156
CAV8C	geonames2d	V8C	postalcode	54.0524	-128.6534
CAV8G	geonames2d	V8G	postalcode	54.5163	-128.6035
CAV8J	geonames2d	V8J	postalcode	54.3161	-130.3201
CAV8K	geonames2d	V8K	postalcode	48.8138	-123.4973
CAV8L	geonames2d	V8L	postalcode	48.6496	-123.4026
CAV8M	geonames2d	V8M	postalcode	48.5663	-123.4193
CAV8N	geonames2d	V8N	postalcode	48.4765	-123.3145
CAV8P	geonames2d	V8P	postalcode	48.4583	-123.3325
CAV8R	geonames2d	V8R	postalcode	48.4496	-123.3026
CAV8S	geonames2d	V8S	postalcode	48.42	-123.3047
CAV8T	geonames2d	V8T	postalcode	48.4392	-123.3566
CAV8V	geonames2d	V8V	postalcode	48.4167	-123.365
CAV8W	geonames2d	V8W	postalcode	48.4267	-123.3655
CAV8X	geonames2d	V8X	postalcode	48.4777	-123.3658
CAV8Y	geonames2d	V8Y	postalcode	48.5247	-123.3745
CAV8Z	geonames2d	V8Z	postalcode	48.4993	-123.4003
CAV9A	geonames2d	V9A	postalcode	48.4496	-123.4193
CAV9B	geonames2d	V9B	postalcode	48.4793	-123.5271
CAV9C	geonames2d	V9C	postalcode	48.3829	-123.5359
CAV9E	geonames2d	V9E	postalcode	48.5219	-123.453
CAV9G	geonames2d	V9G	postalcode	48.9829	-123.8194
CAV9H	geonames2d	V9H	postalcode	49.9088	-125.5862
CAV9J	geonames2d	V9J	postalcode	49.7242	-125.2604
CAV9K	geonames2d	V9K	postalcode	49.3468	-124.4361
CAV9L	geonames2d	V9L	postalcode	48.7829	-123.7027
CAV9M	geonames2d	V9M	postalcode	49.6829	-124.9361
CAV9N	geonames2d	V9N	postalcode	49.6585	-124.9835
CAV9P	geonames2d	V9P	postalcode	49.3163	-124.3194
CAV9R	geonames2d	V9R	postalcode	49.1609	-123.9825
CAV9S	geonames2d	V9S	postalcode	49.1886	-123.963
CAV9T	geonames2d	V9T	postalcode	49.2146	-124.02
CAV9V	geonames2d	V9V	postalcode	49.2391	-124.0227
CAV9W	geonames2d	V9W	postalcode	50.0769	-125.5909
CAV9X	geonames2d	V9X	postalcode	49.0419	-123.979
CAV9Y	geonames2d	V9Y	postalcode	49.2413	-124.8028
CAV9Z	geonames2d	V9Z	postalcode	48.3746	-123.7276
CAR0A	geonames2d	R0A	postalcode	49.2911	-96.2985
CAR0B	geonames2d	R0B	postalcode	56.2701	-96.9118
CAR0C	geonames2d	R0C	postalcode	51.4132	-97.8525
CAR0E	geonames2d	R0E	postalcode	50.4751	-95.961
CAR0G	geonames2d	R0G	postalcode	49.4394	-98.0869
CAR0H	geonames2d	R0H	postalcode	50.3458	-98.5152
CAR0J	geonames2d	R0J	postalcode	50.5842	-100.1345
CAR0K	geonames2d	R0K	postalcode	49.555	-99.7154
CAR0L	geonames2d	R0L	postalcode	52.0092	-100.2901
CAR0M	geonames2d	R0M	postalcode	49.711	-100.9263
CAR1A	geonames2d	R1A	postalcode	50.1436	-96.8845
CAR1B	geonames2d	R1B	postalcode	50.084	-96.9353
CAR1C	geonames2d	R1C	postalcode	50.055	-96.9781
CAR1N	geonames2d	R1N	postalcode	49.9728	-98.2926
CAR2C	geonames2d	R2C	postalcode	49.9247	-96.9563
CAR2E	geonames2d	R2E	postalcode	49.9791	-97.0128
CAR2G	geonames2d	R2G	postalcode	49.9413	-97.0571
CAR2H	geonames2d	R2H	postalcode	49.8846	-97.1186
CAR2J	geonames2d	R2J	postalcode	49.8665	-97.0633
CAR2K	geonames2d	R2K	postalcode	49.9203	-97.083
CAR2L	geonames2d	R2L	postalcode	49.9075	-97.0996
CAR2M	geonames2d	R2M	postalcode	49.8396	-97.1147
CAR2N	geonames2d	R2N	postalcode	49.7838	-97.0973
CAR2P	geonames2d	R2P	postalcode	49.9696	-97.1554
CAR2R	geonames2d	R2R	postalcode	49.9377	-97.2162
CAR2V	geonames2d	R2V	postalcode	49.9548	-97.1112
CAR2W	geonames2d	R2W	postalcode	49.9195	-97.1354
CAR2X	geonames2d	R2X	postalcode	49.9322	-97.1733
CAR2Y	geonames2d	R2Y	postalcode	49.9073	-97.2945
CAR3A	geonames2d	R3A	postalcode	49.9038	-97.1489
CAR3B	geonames2d	R3B	postalcode	49.898	-97.1401
CAR3C	geonames2d	R3C	postalcode	50.011	-97.2184
CAR3E	geonames2d	R3E	postalcode	49.9081	-97.1779
CAR3G	geonames2d	R3G	postalcode	49.8876	-97.1807
CAR3H	geonames2d	R3H	postalcode	49.9033	-97.2074
CAR3J	geonames2d	R3J	postalcode	49.8966	-97.2404
CAR3K	geonames2d	R3K	postalcode	49.8734	-97.307
CAR3L	geonames2d	R3L	postalcode	49.867	-97.1356
CAR3M	geonames2d	R3M	postalcode	49.8625	-97.1665
CAR3N	geonames2d	R3N	postalcode	49.8629	-97.1959
CAR3P	geonames2d	R3P	postalcode	49.8425	-97.2182
CAR3R	geonames2d	R3R	postalcode	49.8546	-97.2874
CAR3S	geonames2d	R3S	postalcode	49.8255	-97.2934
CAR3T	geonames2d	R3T	postalcode	49.8143	-97.1531
CAR3V	geonames2d	R3V	postalcode	49.7462	-97.1745
CAR3W	geonames2d	R3W	postalcode	49.9141	-97.0401
CAR3X	geonames2d	R3X	postalcode	49.8209	-97.0322
CAR3Y	geonames2d	R3Y	postalcode	49.7885	-97.2147
CAR4A	geonames2d	R4A	postalcode	50.0211	-97.1147
CAR4G	geonames2d	R4G	postalcode	49.7736	-97.3221
CAR4H	geonames2d	R4H	postalcode	49.8761	-97.3812
CAR4J	geonames2d	R4J	postalcode	49.8467	-97.4319
CAR4K	geonames2d	R4K	postalcode	49.8908	-97.6004
CAR4L	geonames2d	R4L	postalcode	49.9372	-97.5545
CAR5A	geonames2d	R5A	postalcode	49.712	-97.0836
CAR5G	geonames2d	R5G	postalcode	49.5258	-96.6845
CAR5H	geonames2d	R5H	postalcode	49.6697	-96.65
CAR6M	geonames2d	R6M	postalcode	49.1919	-98.1014
CAR6W	geonames2d	R6W	postalcode	49.1817	-97.941
CAR7A	geonames2d	R7A	postalcode	49.8174	-99.9565
CAR7B	geonames2d	R7B	postalcode	49.842	-99.9831
CAR7C	geonames2d	R7C	postalcode	49.8817	-99.965
CAR7N	geonames2d	R7N	postalcode	51.1494	-100.0502
CAR8A	geonames2d	R8A	postalcode	54.7682	-101.865
CAR8N	geonames2d	R8N	postalcode	55.7435	-97.8558
CAR9A	geonames2d	R9A	postalcode	53.704	-101.2933
CAE1A	geonames2d	E1A	postalcode	46.0967	-64.7087
CAE1B	geonames2d	E1B	postalcode	46.0545	-64.816
CAE1C	geonames2d	E1C	postalcode	46.0987	-64.8036
CAE1E	geonames2d	E1E	postalcode	46.0771	-64.8529
CAE1G	geonames2d	E1G	postalcode	46.1797	-64.9484
CAE1H	geonames2d	E1H	postalcode	46.1732	-64.6957
CAE1J	geonames2d	E1J	postalcode	45.9976	-64.8483
CAE1N	geonames2d	E1N	postalcode	46.9501	-65.3239
CAE1V	geonames2d	E1V	postalcode	47.1942	-65.9381
CAE1W	geonames2d	E1W	postalcode	47.7941	-64.9386
CAE1X	geonames2d	E1X	postalcode	47.5144	-64.9181
CAE2A	geonames2d	E2A	postalcode	47.6181	-65.6511
CAE2E	geonames2d	E2E	postalcode	45.4137	-65.982
CAE2G	geonames2d	E2G	postalcode	45.4534	-65.931
CAE2H	geonames2d	E2H	postalcode	45.35	-66.0101
CAE2J	geonames2d	E2J	postalcode	45.2563	-65.9432
CAE2K	geonames2d	E2K	postalcode	45.3053	-66.0808
CAE2L	geonames2d	E2L	postalcode	45.2717	-66.0584
CAE2M	geonames2d	E2M	postalcode	45.2347	-66.1749
CAE2N	geonames2d	E2N	postalcode	45.3176	-65.9271
CAE2P	geonames2d	E2P	postalcode	45.2426	-65.9847
CAE2R	geonames2d	E2R	postalcode	46.0368	-66.0373
CAE2S	geonames2d	E2S	postalcode	45.3371	-65.8133
CAE2V	geonames2d	E2V	postalcode	45.8351	-66.4792
CAE3A	geonames2d	E3A	postalcode	46.0401	-66.3862
CAE3B	geonames2d	E3B	postalcode	45.8119	-66.6763
CAE3C	geonames2d	E3C	postalcode	45.902	-66.7057
CAE3E	geonames2d	E3E	postalcode	45.8834	-66.9156
CAE3G	geonames2d	E3G	postalcode	46.0546	-66.7344
CAE3L	geonames2d	E3L	postalcode	45.1804	-67.2953
CAE3N	geonames2d	E3N	postalcode	48.0075	-66.6727
CAE3V	geonames2d	E3V	postalcode	47.3737	-68.3251
CAE3Y	geonames2d	E3Y	postalcode	47.1683	-67.6207
CAE3Z	geonames2d	E3Z	postalcode	46.9266	-67.7466
CAE4A	geonames2d	E4A	postalcode	46.1599	-65.8102
CAE4B	geonames2d	E4B	postalcode	46.0848	-66.0622
CAE4C	geonames2d	E4C	postalcode	45.8693	-65.9006
CAE4E	geonames2d	E4E	postalcode	45.7227	-65.5066
CAE4G	geonames2d	E4G	postalcode	45.8552	-65.4795
CAE4H	geonames2d	E4H	postalcode	45.9199	-64.6552
CAE4J	geonames2d	E4J	postalcode	46.0391	-65.0463
CAE4K	geonames2d	E4K	postalcode	45.9016	-64.508
CAE4L	geonames2d	E4L	postalcode	45.9188	-64.3845
CAE4M	geonames2d	E4M	postalcode	46.0919	-64.0173
CAE4N	geonames2d	E4N	postalcode	46.2129	-64.2784
CAE4P	geonames2d	E4P	postalcode	46.2198	-64.5411
CAE4R	geonames2d	E4R	postalcode	46.3324	-64.6187
CAE4S	geonames2d	E4S	postalcode	46.4684	-64.739
CAE4T	geonames2d	E4T	postalcode	46.3042	-64.972
CAE4V	geonames2d	E4V	postalcode	46.3629	-64.7499
CAE4W	geonames2d	E4W	postalcode	46.6807	-64.8804
CAE4X	geonames2d	E4X	postalcode	46.7401	-64.9698
CAE4Y	geonames2d	E4Y	postalcode	46.7345	-65.427
CAE4Z	geonames2d	E4Z	postalcode	45.9394	-65.1802
CAE5A	geonames2d	E5A	postalcode	45.3705	-67.1737
CAE5B	geonames2d	E5B	postalcode	45.0845	-67.0617
CAE5C	geonames2d	E5C	postalcode	45.1265	-66.8314
CAE5E	geonames2d	E5E	postalcode	44.8908	-66.9318
CAE5G	geonames2d	E5G	postalcode	44.6976	-66.8065
CAE5H	geonames2d	E5H	postalcode	45.1168	-66.6822
CAE5J	geonames2d	E5J	postalcode	45.1979	-66.4308
CAE5K	geonames2d	E5K	postalcode	45.3407	-66.2528
CAE5L	geonames2d	E5L	postalcode	45.6604	-66.6139
CAE5M	geonames2d	E5M	postalcode	45.7701	-66.1617
CAE5N	geonames2d	E5N	postalcode	45.5288	-65.8535
